indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-30,GMKN,GMKN,GMKN,5371.0,158245476,849936451596.0,0.3,1.0,47473643,254980935478.8,3.86,2889148780.0,16880,0.0119,0.0027,0.7958,0.03,0.2432,RUB,3
IMOEX,2014-01-30,HYDR,HYDR,HYDR,0.5501,317637520094,174732399803.71,0.34,1.0,107996756832,59409015933.26,0.9,363741550.6,7601,0.0111,0.0001,0.7468,0.0,0.2457,RUB,3
IMOEX,2014-01-30,IRAO,IRAO,IRAO,0.011,10440000997683,115048810994.47,0.18,1.0,1879200179583,20708785979.0,0.31,718611325.9,17306,0.0316,0.0071,1.0652,-0.01,0.0613,RUB,3
IMOEX,2014-01-30,KMAZ,KMAZ,KMAZ,47.26,707229559,33423668958.34,0.15,1.0,106084434,5013550343.75,0.08,3161969.0,258,0.0311,-0.0009,0.2339,0.0,0.0031,RUB,3
IMOEX,2014-01-30,LKOH,LKOH,LKOH,1997.9,850563255,1699340327164.5,0.57,0.9083526,440388466,879852116544.86,13.31,4149768397.9,26781,0.0085,-0.0004,0.8091,0.25,0.4875,RUB,3
IMOEX,2014-01-30,LSRG,LSRG,LSRG,559.0,103030215,57593890185.0,0.33,1.0,33999971,19005983761.05,0.29,30068309.6,1453,0.0177,0.0009,1.1255,-0.01,0.22,RUB,3
IMOEX,2014-01-30,MAGN,MAGN,MAGN,7.265,11174330000,81181507450.0,0.14,1.0,1564406200,11365411043.0,0.17,61918688.6,2931,0.0108,-0.001,0.7948,0.0,0.2922,RUB,3
IMOEX,2014-01-30,MFON,MFON,MFON,1038.1,620000000,643622000000.0,0.15,1.0,93000000,96543300000.0,1.46,21635200.0,638,0.0176,-0.0012,0.7112,-0.01,0.0881,RUB,3
IMOEX,2014-01-30,MGNT,MGNT,MGNT,8116.3,94561355,767488325586.5,0.54,0.9083526,46383328,376461008648.41,5.69,4940226535.8,38956,0.0193,-0.001,0.842,-0.12,0.1028,RUB,3
IMOEX,2014-01-30,MOEX,MOEX,MOEX,61.08,2378489153,145278117465.24,0.37,1.0,880040987,53752903462.14,0.81,348862110.2,5322,0.0153,-0.0007,0.727,-0.03,0.1218,RUB,3
IMOEX,2014-01-30,MSRS,MSRS,MSRS,1.3222,48707091574,64400516479.14,0.12,1.0,5844850989,7728061977.5,0.12,1329261.7,432,0.0186,0.0021,1.0011,0.0,0.1568,RUB,3
IMOEX,2014-01-30,MSTT,MSTT,MSTT,123.48,282215500,34847969940.0,0.34,1.0,95953270,11848309779.6,0.18,17292269.3,1049,0.0225,-0.0021,0.6914,-0.01,0.0513,RUB,3
IMOEX,2014-01-30,MTLR,MTLR,MTLR,62.2,416270745,25892040339.0,0.35,1.0,145694761,9062214118.65,0.14,22107179.3,2125,0.0202,-0.003,0.9259,0.0,0.1142,RUB,3
IMOEX,2014-01-30,MTLRP,MTLRP,MTLRP,33.15,138756915,4599791732.25,0.6,1.0,83254149,2759875039.35,0.04,3238479.2,934,0.0169,-0.0036,0.9516,0.0,0.1713,RUB,3
IMOEX,2014-01-30,MTSS,MTSS,MTSS,291.29,2066413562,601925606474.98,0.49,1.0,1012542645,294943547172.74,4.46,810598570.8,23274,0.0138,-0.0015,1.3683,-0.03,0.531,RUB,3
IMOEX,2014-01-30,MVID,MVID,MVID,239.9,179768227,43126397657.3,0.26,1.0,46739739,11212863390.9,0.17,28946603.2,2070,0.0191,-0.003,0.0051,0.0,0.0,RUB,3
IMOEX,2014-01-30,NLMK,NLMK,NLMK,52.36,5993227240,313805378286.4,0.14,1.0,839051814,43932752960.1,0.66,163656941.8,4260,0.0153,0.001,1.3233,0.0,0.4042,RUB,3
IMOEX,2014-01-30,NMTP,NMTP,NMTP,2.8425,19259815400,54746025274.5,0.15,1.0,2888972310,8211903791.17,0.12,1834331.1,285,0.0257,-0.002,1.1802,0.0,0.1143,RUB,3
IMOEX,2014-01-30,NVTK,NVTK,NVTK,390.98,3036306000,1187134919880.0,0.27,1.0,819802620,320526428367.6,4.85,579701492.1,7642,0.0127,-0.0003,0.9223,0.01,0.2859,RUB,3
IMOEX,2014-01-30,PHOR,PHOR,PHOR,1056.2,129500000,136777900000.0,0.19,1.0,24605000,25987801000.0,0.39,26285024.1,1026,0.0164,0.0021,0.9725,-0.01,0.1913,RUB,3
IMOEX,2014-01-30,PIKK,PIKK,PIKK,64.24,660497344,42430349378.56,0.42,1.0,277408884,17820746739.0,0.27,16230256.8,1120,0.0185,0.0014,1.0831,0.0,0.1861,RUB,3
IMOEX,2014-01-30,POLY,POLY,POLY,341.73,389472865,133094562156.45,0.5,1.0,194736433,66547281078.23,1.01,14306180.79,867,0.0337,0.0045,0.8452,-0.03,0.034,RUB,3
IMOEX,2014-01-30,ROSN,ROSN,ROSN,245.75,10598177817,2604502198527.75,0.12,1.0,1271781338,312540263823.33,4.73,1540170560.7,15008,0.0107,0.0008,1.1346,0.01,0.6053,RUB,3
IMOEX,2014-01-30,RSTI,RSTI,RSTI,0.762,161078853310,122742086222.22,0.14,1.0,22551039463,17183892071.11,0.26,471452921.0,8332,0.0249,0.0017,0.5759,0.0,0.0289,RUB,3
IMOEX,2014-01-30,RTKM,RTKM,RTKM,111.61,2669204301,297909892034.61,0.31,1.0,827453333,92352066530.73,1.4,257279130.1,8653,0.0122,-0.0004,0.7406,-0.01,0.1994,RUB,3
IMOEX,2014-01-30,RTKMP,RTKMP,RTKMP,72.52,242831469,17610138131.88,0.7,1.0,169982028,12327096692.32,0.19,71670967.0,1460,0.0119,-0.0011,0.5695,0.0,0.1244,RUB,3
IMOEX,2014-01-30,RUALR,RUALR,RUALR,118.6,2000000000,237200000000.0,0.08,1.0,160000000,18976000000.0,0.29,10615687.6,620,0.0329,0.007,1.6103,0.0,0.1299,RUB,3
IMOEX,2014-01-30,SBER,SBER,SBER,95.8,21586948000,2068029618400.0,0.48,0.8711671,9026802666,864767695380.31,13.08,12465984799.6,73049,0.0099,-0.0012,1.163,-0.04,0.7423,RUB,3
IMOEX,2014-01-30,SBERP,SBERP,SBERP,75.5,1000000000,75500000000.0,1.0,0.8711671,871167100,65773116050.0,0.99,1099147516.0,11112,0.0095,-0.0016,0.8076,0.0,0.3899,RUB,3
IMOEX,2014-01-30,SNGS,SNGS,SNGS,27.988,35725994705,999899139803.54,0.25,0.9083526,8112950044,227065245844.58,3.43,1021197922.7,13372,0.0107,0.0005,1.088,0.04,0.561,RUB,3
IMOEX,2014-01-30,SNGSP,SNGSP,SNGSP,25.82,7701998235,198865594427.7,0.73,0.9083526,5107174989,131867258216.73,1.99,827374078.5,11847,0.0121,0.0021,1.0148,0.01,0.3823,RUB,3
IMOEX,2014-01-30,SVAV,SVAV,SVAV,720.0,34270159,24674514480.0,0.34,1.0,11651854,8389334923.2,0.13,15294526.0,201,0.0168,0.0,1.2691,0.0,0.3088,RUB,3
IMOEX,2014-01-30,TATN,TATN,TATN,199.21,2178690700,434016974347.0,0.32,1.0,697181024,138885431791.04,2.1,358398439.1,5975,0.0132,-0.0004,1.2145,0.02,0.4571,RUB,3
IMOEX,2014-01-30,TATNP,TATNP,TATNP,123.0,147508500,18143545500.0,1.0,1.0,147508500,18143545500.0,0.27,13155299.3,686,0.014,0.0017,1.018,0.0,0.2847,RUB,3
IMOEX,2014-01-30,TRMK,TRMK,TRMK,96.15,937586094,90148902938.1,0.28,1.0,262524106,25241692822.67,0.38,11311011.0,810,0.0172,0.0012,0.9269,0.0,0.1569,RUB,3
IMOEX,2014-01-30,TRNFP,TRNFP,TRNFP,80450.0,1554875,125089693750.0,1.0,1.0,1554875,125089693750.0,1.89,700375595.0,4344,0.0089,-0.0002,0.4317,-0.02,0.1283,RUB,3
IMOEX,2014-01-30,URKA,URKA,URKA,170.82,2936015891,501530234500.62,0.42,1.0,1233126674,210642698490.26,3.19,1272116581.9,16229,0.0165,-0.0001,1.1468,-0.03,0.2601,RUB,3
IMOEX,2014-01-30,VSMO,VSMO,VSMO,8024.6,11529538,92519930634.8,0.29,1.0,3343566,26830779884.09,0.41,3217982.1,290,0.0215,0.0027,0.035,0.0,0.0001,RUB,3
IMOEX,2014-01-30,VTBR,VTBR,VTBR,0.0458,12960541337338,593592793250.08,0.39,1.0,5054611121562,231501189367.53,3.5,2140648636.3,25189,0.0092,0.0007,0.7566,-0.04,0.367,RUB,3
