indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-20,GAZP,GAZP,GAZP,139.75,23673512900,3308373427775.0,0.46,0.6422378,6993851428,977390737043.03,14.46,4116997675.6,28370,0.0132,-0.001,1.2599,0.26,0.6918,RUB,3
IMOEX,2014-01-20,GMKN,GMKN,GMKN,5543.0,158245476,877154673468.0,0.3,1.0,47473643,263146402040.4,3.89,1070878798.0,7131,0.0116,0.0027,0.6312,0.01,0.2243,RUB,3
IMOEX,2014-01-20,HYDR,HYDR,HYDR,0.565,317637520094,179465198853.11,0.34,1.0,107996756832,61018167610.06,0.9,160148720.1,4507,0.0113,0.0006,0.6967,0.0,0.2877,RUB,3
IMOEX,2014-01-20,IRAO,IRAO,IRAO,0.0106,10440000997683,110653570574.44,0.18,1.0,1879200179583,19917642703.4,0.29,1416673844.5,30305,0.0338,0.0038,1.6218,0.0,0.175,RUB,3
IMOEX,2014-01-20,KMAZ,KMAZ,KMAZ,51.07,707229559,36118213578.13,0.15,1.0,106084434,5417732036.72,0.08,465609.0,38,0.0298,-0.0004,0.0291,0.0,0.0001,RUB,3
IMOEX,2014-01-20,LKOH,LKOH,LKOH,1998.5,850563255,1699850665117.5,0.57,0.9083526,440388466,880116349624.56,13.02,1542098103.9,11271,0.0087,-0.0008,0.853,0.13,0.7332,RUB,3
IMOEX,2014-01-20,LSRG,LSRG,LSRG,605.0,103030215,62333280075.0,0.33,1.0,33999971,20569982424.75,0.3,26799381.6,774,0.0199,0.0011,1.2818,0.0,0.3152,RUB,3
IMOEX,2014-01-20,MAGN,MAGN,MAGN,7.616,11174330000,85103697280.0,0.14,1.0,1564406200,11914517619.2,0.18,58592987.3,1830,0.0137,-0.0009,1.0327,0.0,0.4294,RUB,3
IMOEX,2014-01-20,MFON,MFON,MFON,1047.0,620000000,649140000000.0,0.15,1.0,93000000,97371000000.0,1.44,10070653.0,335,0.0196,-0.002,1.028,0.01,0.2094,RUB,3
IMOEX,2014-01-20,MGNT,MGNT,MGNT,8714.0,94561355,824007647470.0,0.54,0.9083526,46383328,404184324059.27,5.98,1300332074.6,10514,0.0194,0.0003,1.071,-0.18,0.2309,RUB,3
IMOEX,2014-01-20,MOEX,MOEX,MOEX,63.66,2378489153,151414619479.98,0.37,1.0,880040987,56023409207.59,0.83,85719257.4,2169,0.0149,0.001,0.611,-0.01,0.1267,RUB,3
IMOEX,2014-01-20,MSRS,MSRS,MSRS,1.29,48707091574,62832148130.46,0.12,1.0,5844850989,7539857775.66,0.11,413785.1,183,0.0224,0.0017,1.3476,0.0,0.2743,RUB,3
IMOEX,2014-01-20,MSTT,MSTT,MSTT,130.05,282215500,36702125775.0,0.34,1.0,95953270,12478722763.5,0.18,11817638.1,374,0.0244,-0.0002,0.9563,0.0,0.1161,RUB,3
IMOEX,2014-01-20,MTLR,MTLR,MTLR,65.7,416270745,27348987946.5,0.35,1.0,145694761,9572145781.27,0.14,46311771.4,1557,0.0516,-0.0076,2.4166,0.0,0.1665,RUB,3
IMOEX,2014-01-20,MTLRP,MTLRP,MTLRP,35.61,138756915,4941133743.15,0.6,1.0,83254149,2964680245.89,0.04,3829143.2,572,0.0458,-0.0046,2.9885,0.0,0.323,RUB,3
IMOEX,2014-01-20,MTSS,MTSS,MTSS,312.09,2066413562,644907008564.58,0.49,1.0,1012542645,316004434196.64,4.68,422777647.8,11885,0.0139,-0.001,1.1301,0.01,0.5001,RUB,3
IMOEX,2014-01-20,MVID,MVID,MVID,271.67,179768227,48837634229.09,0.26,1.0,46739739,12697784899.56,0.19,75175070.9,1025,0.017,-0.0004,0.1319,-0.01,0.0046,RUB,3
IMOEX,2014-01-20,NLMK,NLMK,NLMK,55.03,5993227240,329807295017.2,0.14,1.0,839051814,46173021302.41,0.68,49277959.2,1650,0.0166,0.0004,1.3794,0.0,0.5228,RUB,3
IMOEX,2014-01-20,NMTP,NMTP,NMTP,2.84,19259815400,54697875736.0,0.15,1.0,2888972310,8204681360.4,0.12,5194683.2,279,0.0263,-0.0029,1.232,0.0,0.1668,RUB,3
IMOEX,2014-01-20,NVTK,NVTK,NVTK,405.12,3036306000,1230068286720.0,0.27,1.0,819802620,332118437414.4,4.92,444789470.0,5127,0.0119,-0.0003,0.8329,0.06,0.3712,RUB,3
IMOEX,2014-01-20,PHOR,PHOR,PHOR,1040.0,129500000,134680000000.0,0.19,1.0,24605000,25589200000.0,0.38,20025936.0,744,0.0154,0.002,0.9295,0.01,0.2776,RUB,3
IMOEX,2014-01-20,PIKK,PIKK,PIKK,68.89,660497344,45501662028.16,0.42,1.0,277408884,19110698051.83,0.28,8756800.3,535,0.0173,0.0021,0.7644,0.0,0.1484,RUB,3
IMOEX,2014-01-20,POLY,POLY,POLY,313.9,389472865,122255532323.5,0.5,1.0,194736433,61127766161.75,0.9,12025115.29,747,0.0327,0.0015,0.5774,0.05,0.0236,RUB,3
IMOEX,2014-01-20,ROSN,ROSN,ROSN,249.32,10598177817,2642337693334.44,0.12,1.0,1271781338,317080523200.13,4.69,1458788337.4,10339,0.0111,0.0001,0.9741,0.01,0.5795,RUB,3
IMOEX,2014-01-20,RSTI,RSTI,RSTI,0.775,161078853310,124836111315.25,0.14,1.0,22551039463,17477055584.14,0.26,272916582.0,4117,0.03,-0.0011,1.3254,0.0,0.1476,RUB,3
IMOEX,2014-01-20,RTKM,RTKM,RTKM,112.8,2669204301,301086245152.8,0.31,1.0,827453333,93336735997.37,1.38,103978070.7,2796,0.0123,-0.0006,0.5641,0.0,0.1581,RUB,3
IMOEX,2014-01-20,RTKMP,RTKMP,RTKMP,74.81,242831469,18166222195.89,0.7,1.0,169982028,12716355537.12,0.19,7098574.0,196,0.0122,-0.0007,0.3048,0.0,0.0473,RUB,3
IMOEX,2014-01-20,RUALR,RUALR,RUALR,105.3,2000000000,210600000000.0,0.08,1.0,160000000,16848000000.0,0.25,1886828.0,300,0.03,0.0028,1.589,0.0,0.2124,RUB,3
IMOEX,2014-01-20,SBER,SBER,SBER,101.96,21586948000,2201005218080.0,0.48,0.8711671,9026802666,920372799801.42,13.62,6337126441.7,32851,0.0115,0.0,1.2023,0.24,0.825,RUB,3
IMOEX,2014-01-20,SBERP,SBERP,SBERP,81.18,1000000000,81180000000.0,1.0,0.8711671,871167100,70721345178.0,1.05,667942853.0,5805,0.0086,-0.0005,0.6373,0.02,0.4165,RUB,3
IMOEX,2014-01-20,SNGS,SNGS,SNGS,27.92,35725994705,997469772163.6,0.25,0.9083526,8112950044,226513565241.55,3.35,276513859.0,4205,0.0112,-0.0005,1.0408,0.03,0.6525,RUB,3
IMOEX,2014-01-20,SNGSP,SNGSP,SNGSP,25.91,7701998235,199558774268.85,0.73,0.9083526,5107174989,132326903965.74,1.96,438988070.3,5642,0.0116,0.0015,0.9235,0.02,0.4819,RUB,3
IMOEX,2014-01-20,SVAV,SVAV,SVAV,761.2,34270159,26086445030.8,0.34,1.0,11651854,8869391310.47,0.13,4710136.0,199,0.0167,0.0007,1.0255,0.0,0.2852,RUB,3
IMOEX,2014-01-20,TATN,TATN,TATN,199.19,2178690700,433973400533.0,0.32,1.0,697181024,138871488170.56,2.06,108811758.2,2171,0.0133,-0.0018,1.1133,0.0,0.5306,RUB,3
IMOEX,2014-01-20,TATNP,TATNP,TATNP,123.37,147508500,18198123645.0,1.0,1.0,147508500,18198123645.0,0.27,9277736.7,439,0.0146,0.001,1.0095,0.0,0.363,RUB,3
IMOEX,2014-01-20,TRMK,TRMK,TRMK,100.9,937586094,94602436884.6,0.28,1.0,262524106,26488682327.69,0.39,19146320.4,320,0.016,0.0031,0.8553,0.01,0.2159,RUB,3
IMOEX,2014-01-20,TRNFP,TRNFP,TRNFP,83645.0,1554875,130057519375.0,1.0,1.0,1554875,130057519375.0,1.92,82051128.0,500,0.0078,0.0,0.2671,0.0,0.0887,RUB,3
IMOEX,2014-01-20,URKA,URKA,URKA,185.7,2936015891,545218150958.7,0.42,1.0,1233126674,228991623402.65,3.39,1102622694.5,13720,0.0183,0.0019,1.0371,0.05,0.2422,RUB,3
IMOEX,2014-01-20,VSMO,VSMO,VSMO,7800.0,11529538,89930396400.0,0.29,1.0,3343566,26079814956.0,0.39,26152463.8,264,0.0242,0.0034,0.4739,0.02,0.0292,RUB,3
IMOEX,2014-01-20,VTBR,VTBR,VTBR,0.0482,12960541337338,624698092459.69,0.39,1.0,5054611121562,243632256059.28,3.61,989529343.5,9766,0.011,0.0017,0.815,-0.02,0.4128,RUB,3
