indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-22,MVID,MVID,MVID,257.5,179768227,46290318452.5,0.26,1.0,46739739,12035482797.65,0.18,58964634.1,1853,0.0179,-0.0016,0.0715,0.0,0.0012,RUB,3
IMOEX,2014-01-22,NLMK,NLMK,NLMK,55.4,5993227240,332024789096.0,0.14,1.0,839051814,46483470473.44,0.69,88690051.8,2799,0.0162,0.0007,1.3579,-0.01,0.5047,RUB,3
IMOEX,2014-01-22,NMTP,NMTP,NMTP,2.7997,19259815400,53921705175.38,0.15,1.0,2888972310,8088255776.31,0.12,3373935.9,323,0.026,-0.0034,1.2149,0.0,0.1573,RUB,3
IMOEX,2014-01-22,NVTK,NVTK,NVTK,405.1,3036306000,1230007560600.0,0.27,1.0,819802620,332102041362.0,4.9,323649181.3,4184,0.0115,0.0,0.7862,-0.01,0.3395,RUB,3
IMOEX,2014-01-22,PHOR,PHOR,PHOR,1085.6,129500000,140585200000.0,0.19,1.0,24605000,26711188000.0,0.39,53429532.7,955,0.0161,0.0026,0.9815,0.0,0.267,RUB,3
IMOEX,2014-01-22,PIKK,PIKK,PIKK,67.91,660497344,44854374631.04,0.42,1.0,277408884,18838837345.04,0.28,5972937.3,673,0.0174,0.0017,0.7899,0.0,0.1488,RUB,3
IMOEX,2014-01-22,POLY,POLY,POLY,313.09,389472865,121940059302.85,0.5,1.0,194736433,60970029651.42,0.9,13317686.08,654,0.0321,0.0017,0.424,-0.01,0.0126,RUB,3
IMOEX,2014-01-22,ROSN,ROSN,ROSN,250.52,10598177817,2655055506714.84,0.12,1.0,1271781338,318606660805.78,4.7,2048003509.7,12195,0.011,0.0003,0.9881,0.0,0.5791,RUB,3
IMOEX,2014-01-22,RSTI,RSTI,RSTI,0.803,161078853310,129346319207.93,0.14,1.0,22551039463,18108484689.11,0.27,1066464140.0,11154,0.0301,0.0001,1.2473,0.01,0.124,RUB,3
IMOEX,2014-01-22,RTKM,RTKM,RTKM,112.3,2669204301,299751643002.3,0.31,1.0,827453333,92923009330.71,1.37,148927602.4,3461,0.0124,-0.0008,0.598,-0.01,0.1675,RUB,3
IMOEX,2014-01-22,RTKMP,RTKMP,RTKMP,76.0,242831469,18455191644.0,0.7,1.0,169982028,12918634150.8,0.19,48633518.0,605,0.0124,-0.0001,0.3215,0.0,0.0488,RUB,3
IMOEX,2014-01-22,RUALR,RUALR,RUALR,122.65,2000000000,245300000000.0,0.08,1.0,160000000,19624000000.0,0.29,46205840.8,1455,0.0338,0.0056,1.7423,0.02,0.1918,RUB,3
IMOEX,2014-01-22,SBER,SBER,SBER,102.17,21586948000,2205538477160.0,0.48,0.8711671,9026802666,922268428361.23,13.62,5962256453.3,35104,0.0109,-0.0001,1.1635,0.0,0.826,RUB,3
IMOEX,2014-01-22,SBERP,SBERP,SBERP,81.26,1000000000,81260000000.0,1.0,0.8711671,871167100,70791038546.0,1.05,550273212.0,4289,0.0085,-0.0005,0.631,0.0,0.3956,RUB,3
IMOEX,2014-01-22,SNGS,SNGS,SNGS,27.99,35725994705,999970591792.95,0.25,0.9083526,8112950044,227081471744.66,3.35,373895682.3,4809,0.0111,-0.0004,1.0497,0.0,0.6467,RUB,3
IMOEX,2014-01-22,SNGSP,SNGSP,SNGSP,25.813,7701998235,198811680440.06,0.73,0.9083526,5107174989,131831507991.81,1.95,440216382.2,7379,0.0114,0.0016,0.9555,-0.01,0.5042,RUB,3
IMOEX,2014-01-22,SVAV,SVAV,SVAV,751.5,34270159,25754024488.5,0.34,1.0,11651854,8756368326.09,0.13,3166964.0,157,0.0167,0.0005,1.0344,0.0,0.2776,RUB,3
IMOEX,2014-01-22,TATN,TATN,TATN,199.2,2178690700,433995187440.0,0.32,1.0,697181024,138878459980.8,2.05,263720766.3,5097,0.013,-0.0016,1.1026,-0.01,0.5175,RUB,3
IMOEX,2014-01-22,TATNP,TATNP,TATNP,122.5,147508500,18069791250.0,1.0,1.0,147508500,18069791250.0,0.27,13960025.2,1134,0.0145,0.0007,1.0117,0.0,0.3489,RUB,3
IMOEX,2014-01-22,TRMK,TRMK,TRMK,104.3,937586094,97790229604.2,0.28,1.0,262524106,27381264289.18,0.4,47637144.0,563,0.0161,0.0037,0.8159,0.01,0.1854,RUB,3
IMOEX,2014-01-22,TRNFP,TRNFP,TRNFP,84400.0,1554875,131231450000.0,1.0,1.0,1554875,131231450000.0,1.94,326214086.0,1862,0.0078,0.0002,0.3031,0.01,0.1078,RUB,3
IMOEX,2014-01-22,URKA,URKA,URKA,183.24,2936015891,537995551866.84,0.42,1.0,1233126674,225958131784.07,3.34,647409352.2,7060,0.0182,0.0017,1.1273,-0.03,0.2763,RUB,3
IMOEX,2014-01-22,VSMO,VSMO,VSMO,8100.0,11529538,93389257800.0,0.29,1.0,3343566,27082884762.0,0.4,68412780.8,337,0.0243,0.0032,0.4434,0.01,0.0239,RUB,3
IMOEX,2014-01-22,VTBR,VTBR,VTBR,0.0477,12960541337338,617829005550.9,0.39,1.0,5054611121562,240953312164.85,3.56,1786194247.6,13329,0.0111,0.0009,0.9188,-0.05,0.4938,RUB,3
