indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-23,GAZP,GAZP,GAZP,145.75,23673512900,3450414505175.0,0.46,0.6422378,6993851428,1019353845610.17,15.07,9243523755.3,51874,0.0138,-0.0001,1.2683,-0.02,0.6112,RUB,3
IMOEX,2014-01-23,GMKN,GMKN,GMKN,5520.0,158245476,873515027520.0,0.3,1.0,47473643,262054508256.0,3.87,1955489018.0,10502,0.0117,0.0024,0.6683,-0.02,0.2337,RUB,3
IMOEX,2014-01-23,HYDR,HYDR,HYDR,0.5679,317637520094,180386347661.38,0.34,1.0,107996756832,61331358204.87,0.91,186318605.1,5477,0.0112,0.0004,0.6862,0.0,0.27,RUB,3
IMOEX,2014-01-23,IRAO,IRAO,IRAO,0.0113,10440000997683,117794531256.86,0.18,1.0,1879200179583,21203015626.23,0.31,1207340057.4,26199,0.0336,0.0066,1.4629,0.02,0.1365,RUB,3
IMOEX,2014-01-23,KMAZ,KMAZ,KMAZ,51.77,707229559,36613274269.43,0.15,1.0,106084434,5491991140.41,0.08,5352907.0,323,0.0312,-0.0002,0.1296,0.0,0.0012,RUB,3
IMOEX,2014-01-23,LKOH,LKOH,LKOH,1978.1,850563255,1682499174715.5,0.57,0.9083526,440388466,871132424914.85,12.88,2253448533.6,13950,0.0086,-0.001,0.8449,-0.15,0.6938,RUB,3
IMOEX,2014-01-23,LSRG,LSRG,LSRG,604.0,103030215,62230249860.0,0.33,1.0,33999971,20535982453.8,0.3,6974746.6,531,0.0178,0.002,1.1049,0.0,0.2774,RUB,3
IMOEX,2014-01-23,MAGN,MAGN,MAGN,7.531,11174330000,84153879230.0,0.14,1.0,1564406200,11781543092.2,0.17,78882970.8,2513,0.0138,-0.0014,1.0751,0.0,0.4384,RUB,3
IMOEX,2014-01-23,MFON,MFON,MFON,1050.0,620000000,651000000000.0,0.15,1.0,93000000,97650000000.0,1.44,25480103.0,656,0.0193,-0.0017,0.9982,-0.01,0.1924,RUB,3
IMOEX,2014-01-23,MGNT,MGNT,MGNT,8283.0,94561355,783251703465.0,0.54,0.9083526,46383328,384193109500.0,5.68,2953457669.7,23564,0.02,-0.0009,1.0294,0.02,0.1902,RUB,3
IMOEX,2014-01-23,MOEX,MOEX,MOEX,63.61,2378489153,151295695022.33,0.37,1.0,880040987,55979407158.26,0.83,94626001.6,2166,0.0149,0.0003,0.7264,0.0,0.1709,RUB,3
IMOEX,2014-01-23,MSRS,MSRS,MSRS,1.33,48707091574,64780431793.42,0.12,1.0,5844850989,7773651815.21,0.11,20593989.0,493,0.022,0.0014,1.4086,0.0,0.294,RUB,3
IMOEX,2014-01-23,MSTT,MSTT,MSTT,128.4,282215500,36236470200.0,0.34,1.0,95953270,12320399868.0,0.18,3412378.0,415,0.0241,-0.0014,0.9878,0.0,0.1211,RUB,3
IMOEX,2014-01-23,MTLR,MTLR,MTLR,63.9,416270745,26599700605.5,0.35,1.0,145694761,9309895211.92,0.14,46895366.3,1992,0.0515,-0.008,2.4629,0.0,0.1645,RUB,3
IMOEX,2014-01-23,MTLRP,MTLRP,MTLRP,34.37,138756915,4769075168.55,0.6,1.0,83254149,2861445101.13,0.04,3068063.1,827,0.0457,-0.0055,3.0625,0.0,0.3231,RUB,3
IMOEX,2014-01-23,MTSS,MTSS,MTSS,307.52,2066413562,635463498586.24,0.49,1.0,1012542645,311377114307.26,4.6,427701879.0,5707,0.014,-0.0014,1.1836,0.0,0.5124,RUB,3
IMOEX,2014-01-23,MVID,MVID,MVID,263.92,179768227,47444430469.84,0.26,1.0,46739739,12335551922.16,0.18,41643942.3,813,0.0183,-0.0011,0.0699,0.0,0.0011,RUB,3
IMOEX,2014-01-23,NLMK,NLMK,NLMK,55.77,5993227240,334242283174.8,0.14,1.0,839051814,46793919644.47,0.69,124419266.5,3263,0.0163,0.0008,1.3595,0.0,0.5032,RUB,3
IMOEX,2014-01-23,NMTP,NMTP,NMTP,2.76,19259815400,53157090504.0,0.15,1.0,2888972310,7973563575.6,0.12,1667000.2,360,0.026,-0.0036,1.2176,0.0,0.1571,RUB,3
IMOEX,2014-01-23,NVTK,NVTK,NVTK,416.0,3036306000,1263103296000.0,0.27,1.0,819802620,341037889920.0,5.04,992065202.6,9325,0.012,0.0003,0.7905,0.13,0.3123,RUB,3
IMOEX,2014-01-23,PHOR,PHOR,PHOR,1085.0,129500000,140507500000.0,0.19,1.0,24605000,26696425000.0,0.39,46135783.2,1165,0.0161,0.0023,0.9947,0.0,0.2745,RUB,3
IMOEX,2014-01-23,PIKK,PIKK,PIKK,66.88,660497344,44174062366.72,0.42,1.0,277408884,18553106194.02,0.27,5338948.1,717,0.0176,0.0013,0.8009,0.0,0.1496,RUB,3
IMOEX,2014-01-23,POLY,POLY,POLY,312.5,389472865,121710270312.5,0.5,1.0,194736433,60855135156.25,0.9,25997393.3,1001,0.0321,0.0016,0.4325,0.0,0.013,RUB,3
IMOEX,2014-01-23,ROSN,ROSN,ROSN,248.65,10598177817,2635236914197.05,0.12,1.0,1271781338,316228429703.65,4.68,1948339597.2,13472,0.011,0.0002,0.9844,-0.04,0.5733,RUB,3
IMOEX,2014-01-23,RSTI,RSTI,RSTI,0.812,161078853310,130796028887.72,0.14,1.0,22551039463,18311444044.28,0.27,1250052983.0,12771,0.0299,0.0007,1.2127,0.0,0.1179,RUB,3
IMOEX,2014-01-23,RTKM,RTKM,RTKM,111.79,2669204301,298390348808.79,0.31,1.0,827453333,92501008130.72,1.37,191218543.2,4362,0.0124,-0.0008,0.5964,-0.01,0.1664,RUB,3
IMOEX,2014-01-23,RTKMP,RTKMP,RTKMP,74.15,242831469,18005953426.35,0.7,1.0,169982028,12604167398.45,0.19,29074540.0,645,0.0127,-0.0003,0.3154,0.0,0.0445,RUB,3
IMOEX,2014-01-23,RUALR,RUALR,RUALR,118.5,2000000000,237000000000.0,0.08,1.0,160000000,18960000000.0,0.28,22845192.1,1225,0.0342,0.0046,1.7572,-0.01,0.1893,RUB,3
IMOEX,2014-01-23,SBER,SBER,SBER,101.7,21586948000,2195392611600.0,0.48,0.8711671,9026802666,918025831108.32,13.57,7229344462.4,39487,0.0109,-0.0002,1.1681,-0.06,0.8268,RUB,3
IMOEX,2014-01-23,SBERP,SBERP,SBERP,81.06,1000000000,81060000000.0,1.0,0.8711671,871167100,70616805126.0,1.04,458190448.0,4806,0.0085,-0.0004,0.6258,0.0,0.3922,RUB,3
IMOEX,2014-01-23,SNGS,SNGS,SNGS,28.334,35725994705,1012260333971.47,0.25,0.9083526,8112950044,229872326559.96,3.4,869419410.5,11008,0.0112,-0.0001,1.039,0.04,0.6217,RUB,3
IMOEX,2014-01-23,SNGSP,SNGSP,SNGSP,26.0,7701998235,200251954110.0,0.73,0.9083526,5107174989,132786549714.76,1.96,731489907.0,6226,0.0113,0.0019,0.9434,0.01,0.4982,RUB,3
IMOEX,2014-01-23,SVAV,SVAV,SVAV,755.0,34270159,25873970045.0,0.34,1.0,11651854,8797149815.3,0.13,3695158.0,279,0.0167,0.0005,1.0393,0.0,0.2791,RUB,3
IMOEX,2014-01-23,TATN,TATN,TATN,201.07,2178690700,438069339049.0,0.32,1.0,697181024,140182188495.68,2.07,283546224.6,5669,0.013,-0.0011,1.0866,0.02,0.5056,RUB,3
IMOEX,2014-01-23,TATNP,TATNP,TATNP,124.18,147508500,18317605530.0,1.0,1.0,147508500,18317605530.0,0.27,22850390.8,1571,0.0146,0.0011,1.0023,0.0,0.3376,RUB,3
IMOEX,2014-01-23,TRMK,TRMK,TRMK,107.16,937586094,100471725833.04,0.28,1.0,262524106,28132083233.25,0.42,34877411.7,1246,0.0164,0.0043,0.7927,0.01,0.1685,RUB,3
IMOEX,2014-01-23,TRNFP,TRNFP,TRNFP,85000.0,1554875,132164375000.0,1.0,1.0,1554875,132164375000.0,1.95,526021690.0,2046,0.0079,0.0004,0.299,0.01,0.1031,RUB,3
IMOEX,2014-01-23,URKA,URKA,URKA,183.35,2936015891,538318513614.85,0.42,1.0,1233126674,226093775718.24,3.34,659386133.2,8717,0.0182,0.0016,1.1298,0.0,0.2767,RUB,3
IMOEX,2014-01-23,VSMO,VSMO,VSMO,7919.9,11529538,91312788006.2,0.29,1.0,3343566,26480708521.8,0.39,7195784.8,330,0.0241,0.0033,0.407,-0.01,0.0204,RUB,3
IMOEX,2014-01-23,VTBR,VTBR,VTBR,0.0476,12960541337338,616273740590.42,0.39,1.0,5054611121562,240346758830.26,3.55,1368415899.5,16355,0.0111,0.0008,0.9201,-0.01,0.4946,RUB,3
