indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-17,MTLRP,MTLRP,MTLRP,36.01,138756915,4996636509.15,0.6,1.0,83254149,2997981905.49,0.04,2158158.4,609,0.0458,-0.0038,3.0324,0.0,0.3294,RUB,3
IMOEX,2014-01-17,MTSS,MTSS,MTSS,311.28,2066413562,643233213579.36,0.49,1.0,1012542645,315184274653.89,4.69,678974078.9,8550,0.0141,-0.0012,1.1508,-0.02,0.5009,RUB,3
IMOEX,2014-01-17,MVID,MVID,MVID,279.01,179768227,50157133015.27,0.26,1.0,46739739,13040854583.97,0.19,47714469.9,1235,0.0166,0.0001,0.1827,-0.01,0.0091,RUB,3
IMOEX,2014-01-17,NLMK,NLMK,NLMK,54.8,5993227240,328428852752.0,0.14,1.0,839051814,45980039385.28,0.68,75956667.2,2408,0.0167,0.0004,1.4004,0.0,0.5265,RUB,3
IMOEX,2014-01-17,NMTP,NMTP,NMTP,2.85,19259815400,54890473890.0,0.15,1.0,2888972310,8233571083.5,0.12,7313048.0,454,0.0263,-0.0027,1.2509,0.0,0.1702,RUB,3
IMOEX,2014-01-17,NVTK,NVTK,NVTK,400.2,3036306000,1215129661200.0,0.27,1.0,819802620,328085008524.0,4.88,439924037.2,5869,0.0118,-0.0004,0.822,0.07,0.3654,RUB,3
IMOEX,2014-01-17,PHOR,PHOR,PHOR,1012.3,129500000,131092850000.0,0.19,1.0,24605000,24907641500.0,0.37,20975772.2,824,0.0152,0.0012,0.909,0.0,0.2688,RUB,3
IMOEX,2014-01-17,PIKK,PIKK,PIKK,69.7,660497344,46036664876.8,0.42,1.0,277408884,19335399248.26,0.29,6335950.8,812,0.0172,0.0024,0.808,0.0,0.1652,RUB,3
IMOEX,2014-01-17,POLY,POLY,POLY,298.1,389472865,116101861056.5,0.5,1.0,194736433,58050930528.25,0.86,11654077.45,1037,0.0321,-0.0001,0.5123,0.01,0.0191,RUB,3
IMOEX,2014-01-17,ROSN,ROSN,ROSN,248.77,10598177817,2636508695535.09,0.12,1.0,1271781338,316381043464.21,4.71,3201937022.4,16857,0.0111,0.0002,0.9822,0.1,0.5836,RUB,3
IMOEX,2014-01-17,RSTI,RSTI,RSTI,0.775,161078853310,124836111315.25,0.14,1.0,22551039463,17477055584.14,0.26,481114560.0,6785,0.0301,-0.001,1.3461,0.0,0.1505,RUB,3
IMOEX,2014-01-17,RTKM,RTKM,RTKM,112.8,2669204301,301086245152.8,0.31,1.0,827453333,93336735997.37,1.39,347478043.6,6842,0.0124,-0.0005,0.5682,0.02,0.1589,RUB,3
IMOEX,2014-01-17,RTKMP,RTKMP,RTKMP,74.47,242831469,18083659496.43,0.7,1.0,169982028,12658561647.5,0.19,13358835.0,439,0.0123,-0.0005,0.2881,0.0,0.0414,RUB,3
IMOEX,2014-01-17,RUALR,RUALR,RUALR,106.46,2000000000,212920000000.0,0.08,1.0,160000000,17033600000.0,0.25,17481751.9,1069,0.03,0.0031,1.6465,0.02,0.2262,RUB,3
IMOEX,2014-01-17,SBER,SBER,SBER,101.17,21586948000,2183951529160.0,0.48,0.8711671,9026802666,913241625695.47,13.59,6976427837.1,34515,0.0112,0.0001,1.1762,0.09,0.834,RUB,3
IMOEX,2014-01-17,SBERP,SBERP,SBERP,79.83,1000000000,79830000000.0,1.0,0.8711671,871167100,69545269593.0,1.04,644245664.0,7845,0.0085,-0.0004,0.5954,0.01,0.3701,RUB,3
IMOEX,2014-01-17,SNGS,SNGS,SNGS,27.701,35725994705,989645779323.21,0.25,0.9083526,8112950044,224736829181.81,3.34,484288398.1,6607,0.0112,-0.0006,1.0363,-0.01,0.6479,RUB,3
IMOEX,2014-01-17,SNGSP,SNGSP,SNGSP,25.703,7701998235,197964460634.2,0.73,0.9083526,5107174989,131269718743.01,1.95,295025156.1,5448,0.0115,0.0015,0.9214,-0.01,0.4777,RUB,3
IMOEX,2014-01-17,SVAV,SVAV,SVAV,773.4,34270159,26504540970.6,0.34,1.0,11651854,9011543930.0,0.13,3923147.0,196,0.0169,0.0008,1.09,0.0,0.314,RUB,3
IMOEX,2014-01-17,TATN,TATN,TATN,199.5,2178690700,434648794650.0,0.32,1.0,697181024,139087614288.0,2.07,265490141.0,4510,0.0133,-0.0016,1.1264,0.02,0.5376,RUB,3
IMOEX,2014-01-17,TATNP,TATNP,TATNP,122.03,147508500,18000462255.0,1.0,1.0,147508500,18000462255.0,0.27,12114460.7,849,0.0145,0.0009,1.0029,0.0,0.358,RUB,3
IMOEX,2014-01-17,TRMK,TRMK,TRMK,99.32,937586094,93121050856.08,0.28,1.0,262524106,26073894239.7,0.39,7221329.4,550,0.0162,0.0026,0.8608,0.01,0.2118,RUB,3
IMOEX,2014-01-17,TRNFP,TRNFP,TRNFP,83731.0,1554875,130191238625.0,1.0,1.0,1554875,130191238625.0,1.94,250153943.0,1178,0.0079,0.0003,0.265,0.0,0.0852,RUB,3
IMOEX,2014-01-17,URKA,URKA,URKA,183.0,2936015891,537290908053.0,0.42,1.0,1233126674,225662181382.26,3.36,2403642073.0,21048,0.0183,0.0016,1.0358,0.04,0.2392,RUB,3
IMOEX,2014-01-17,VSMO,VSMO,VSMO,7440.0,11529538,85779762720.0,0.29,1.0,3343566,24876131188.8,0.37,5424798.0,249,0.0236,0.0031,0.3595,0.0,0.0174,RUB,3
IMOEX,2014-01-17,VTBR,VTBR,VTBR,0.0484,12960541337338,627290200727.16,0.39,1.0,5054611121562,244643178283.59,3.64,1035887664.1,11578,0.011,0.0021,0.8287,-0.02,0.4234,RUB,3
